ID,Brand,Variety,Style,Country,Stars
r1986,a-sha dry noodle,Quinoa Noodle With Oyster Sauce And Vegetables,Pack,Taiwan,4.25
r1985,prima taste,Singapore Prawn Soup La Mian,Pack,Singapore,5.0
r1984,nissin,Chinese Tan Tan Vermicelli,Cup,Hong Kong,5.0
r1983,tokushima seifun,Tokushima Ramen,Pack,Japan,4.0
r1982,master kong,Assorted Pork Bone Noodle,Pack,China,4.25
r1981,mykuali,Penang Red tom Yum Goong Noodle Authentic Taste,Pack,Malaysia,5.0
r1980,suimin,Noodles Witrh Prawn & Chicken Flavour,Cup,Australia,3.5
r1979,nissin,BIG Cup Noodle Ajillo,Cup,Japan,3.0
r1978,carjen,Nyonya Curry Laksa (Improved Taste),Pack,Malaysia,5.0
r1977,myori,Malaysia Penang Green Curry Vermicelli (New Package),Pack,Malaysia,5.0
r1976,itsuki,Kumamoto Spicy Ramen,Pack,Japan,4.25
r1975,nissin,Soba Fried Noodles Classic,Pack,Germany,3.25
r1974,samyang foods,Cheese Curry Ramyun,Pack,South Korea,5.0
r1973,nissin,Cup Noodles Sabor Calabresa,Pack,Brazil,4.25
r1972,doll,Spicy Flavour Instant Mifun,Pack,Hong Kong,2.75
r1971,fujiwara,Horse Crab Flavour Ramen,Pack,Japan,3.5
r1970,myori,Malaysia Penang Red Curry Noodle,Pack,Malaysia,5.0
r1969,nongshim,Noodle Soup Seasoned With Real Kimchi,Pack,United States,4.75
r1968,nissin,Top Ramen Chicken Flavor Ramen Noodle Soup (New Packaging),Pack,United States,3.5
r1967,tokushima seifun,Kinchan Ramen,Pack,Japan,4.5
r1966,wei lih,GGE Noodle Snack Wheat Crackers Soy Sauce Ramen,Pack,Taiwan,3.75
r1965,mykuali,Penang Spicy Prawn Soup Noodle Authentic Taste,Pack,Malaysia,5.0
r1964,mama,Instant Noodles Coconut Milk Flavour,Pack,Myanmar,5.0
r1963,kabuto noodles,Rice Noodles Vegetable Laksa,Cup,UK,3.75
r1962,kabuto noodles,Rice Noodles Chicken Pho,Cup,UK,3.5
r1961,kabuto noodles,Chicken Ramen,Cup,UK,4.25
r1960,kabuto noodles,Chilli Chicken Ramen,Cup,UK,4.0
r1959,myojo,Charumera Shoyu Ramen,Pack,Japan,4.0
r1958,iburamen,Mi Goreng Bento Noodles In A Box Curry Masala Flavour,Tray,United States,4.0
r1957,mama,Cup Vegetarian Instant Noodles Tom Yum Flavour,Cup,Thailand,4.0
r1956,maruchan,Spicy Tomato Salsa Ramen,Cup,Japan,0.0
r1955,nissin,Raoh Ramen Noodle Soup Umami Soy Sauce Flavor,Pack,United States,4.75
r1954,koh thai,Island Of Flavours Spicy Thai Chicken Instant Noodles Soup,Pack,Netherlands,2.0
r1953,prima taste,Singapore Fish Soup La Mian,Pack,Singapore,5.0
r1952,ve wong,Kung-Fu Brand Instant Oriental Noodle Soup Artificial Beef Flavor,Pack,Taiwan,3.75
r1951,nissin,Cup Noodles Ramen Noodle Soup Hearty Chicken Flavor [New Package],Cup,United States,4.25
r1950,fujiwara,Red King Crab Flavour Ramen,Pack,Japan,4.0
r1949,bamee,Oriental Style Instant Noodles Shrimp Flavour (Tom Yum),Pack,Thailand,3.5
r1948,sichuan baijia,Artificial Pickled Cabbage Fish Flavor Instant Vermicelli,Pack,China,1.5
r1947,prima taste,Singapore Laksa Wholegrain La Mian,Pack,Singapore,5.0
r1946,nissin,Raoh Shio Ramen,Pack,Japan,4.75
r1945,mama,Oriental Style Instant Noodles Masala Flavour,Pack,Bangladesh,3.5
r1944,wei lih,GGE Noodle Snack Wheat Crackers Hot Spicy,Pack,Taiwan,5.0
r1943,new touch,Sugomen Niigata Seabura Shoyu Ramen,Bowl,Japan,5.0
r1942,ibumie,Always Mi Goreng Perisa Sambal Udang,Pack,Malaysia,3.5
r1941,unox,Good Noodles Tandoori,Pack,Netherlands,2.5
r1940,nissin,Cup Noodle Pasta Style Bolognese,Cup,Japan,5.0
r1939,mama,Instant Noodles Shrimp Creamy Tom Yum Flavour,Pack,Myanmar,5.0
r1938,nissin,Donbei Kamodashi Soba,Bowl,Japan,5.0
r1937,mama,Chicken Soup Flavour Cup Noodles,Cup,Myanmar,3.75
r1936,fortune,Rice Noodle Coconut Curry,Pack,United States,1.0
r1935,love cook,Guanmiao Dried Noodles With Oleum Sesami,Pack,Taiwan,3.75
r1934,love cook,Guanmiao Dried Noodles With Spicy Sauce,Pack,Taiwan,5.0
r1933,love cook,Guanmiao Dried Noodles With Authentic Sauce,Pack,Taiwan,4.5
r1932,love cook,Guanmiao Dried Noodles With Shallot Flavor,Pack,Taiwan,3.75
r1931,bonasia,Instant Noodles chicken Flavour,Pack,Hungary,3.75
r1930,koh thai,Island Of Flavours Lemongrass Instant Noodles Soup,Pack,Netherlands,0.25
r1929,mama,Instant Noodles Minced Pork Flavour,Pack,Cambodia,3.5
r1928,bamee,Instant Noodles Oriental Style Chicken Flavour,Pack,Thailand,3.0
r1927,marutai,Kogashi Megiiri Tonkotsu Kagoshima Ramen,Bowl,Japan,3.5
r1926,nissin,Bowl Noodles Hot & Spicy Chicken Flavor Less Sodium Ramen Noodle Soup,Bowl,United States,4.0
r1925,prima,Juzz's Mee Creamy Chicken Flavour,Pack,Singapore,5.0
r1924,sichuan baijia,Broad Noodle Artificial Beef Flavor,Pack,China,3.5
r1923,conimex,Oriental Noodles Teriyaki,Cup,Netherlands,0.5
r1922,mie sedaap,Instant Cup Mi Kuah Rasa Baso Spesial,Cup,Indonesia,1.5
r1921,nissin,Cup Noodles Ramen Noodle Soup Chicken Flavor [New Package],Cup,United States,3.5
r1920,itsuki,Ramen Tonkotudou Kumamoto Noodles,Pack,Japan,0.75
r1919,maruchan,Shiroi Chikara Mochi Udon,Bowl,Japan,4.5
r1918,imee,Instant Noodles chicken Flavour,Pack,Netherlands,3.5
r1917,iburamen,Mi Goreng Bento Noodles In A Box Hot Sweet & Sour Flavor,Tray,United States,0.25
r1916,nissin,Soba Fried Noodles Teriyaki,Pack,Germany,3.0
r1915,itsuki,Yuzu Sesame Sauce Udon,Bowl,Japan,4.5
r1914,prima,Juzz's Mee Curry Flavour,Pack,Singapore,5.0
r1913,thai smile,Mushroom Rice Noodle Soup Bowl,Bowl,United States,0.0
r1912,mama,Instant Noodles Chicken Sichek Flavour,Pack,Myanmar,3.75
r1911,nissin,Emergency Chikin Ramen Cup Noodle,Cup,Japan,5.0
r1910,nissin,Chow Mein Pad Thai,Tray,United States,3.0
r1909,asia gold,Instant Noodles With Chicken Flavouring,Pack,Hungary,3.5
r1908,nissin,Kuroma-yu Tonkotsu Kumamoto Ramen,Bowl,Japan,4.75
r1907,prima taste,Singapore Curry Wholegrain La Mian,Pack,Singapore,5.0
r1906,vifon,Chicken Flavour Asian Style Instant Noodles,Pack,Vietnam,3.5
r1905,pirkka,Nuudeli Kana Nudlar Kyckling,Pack,Finland,3.5
r1904,bonasia,Instant Noodles Duck Flavour,Pack,Hungary,3.0
r1903,higashimaru,Tonkotsu Ramen,Pack,Japan,4.5
r1902,mama,Seafood Tom Yum Sichek Flavour,Pack,Myanmar,5.0
r1901,prima,Juzz's Mee Original Spicy Flavour,Pack,Singapore,5.0
r1900,ibumie,Always Mi Goreng Perisa Kari Kapitan,Pack,Malaysia,5.0
r1899,koh thai,Island Of Flavours Thai Royal Shrimp Instant Noodles,Pack,Netherlands,1.5
r1898,master kong,Spicy Fish Noodle,Bowl,China,3.0
r1897,nissin,Cup Noodle Massaman Curry,Cup,Japan,3.5
r1896,asia gold,Instant Noodles Duck Flavour,Pack,Hungary,3.5
r1895,maruchan,Seimen Houjyun Koku Shoyu,Bowl,Japan,5.0
r1894,mama,Rangers Snack Noodles BBQ Flavour,Pack,Myanmar,2.75
r1893,nissin,Cup Noodle Sio,Cup,Japan,5.0
r1892,ottogi,Cheese Ramen,Pack,South Korea,4.0
r1891,nissin,Cup Noodles Homestyle Chicken,Cup,United States,3.5
r1890,kuriki,Beef Tongue Shio Mayo Ramen,Pack,Japan,4.5
r1889,mama,Rangers Snack Noodles Sour Cream Flavour,Pack,Myanmar,2.75
r1888,nissin,Cup Noodles Kyushu White Flavour,Cup,Singapore,3.5
r1887,myojo,Mee Poh Dry,Pack,Singapore,4.25
r1886,myojo,Chicken Abalone Flavour,Bowl,Singapore,3.75
r1885,myojo,Ramen Char Mee 100,Pack,Singapore,3.0
r1884,myojo,La Ramen Spicy Mushroom Flavour Big Bowl,Bowl,Singapore,4.5
r1883,myojo,Mee Goreng,Pack,Singapore,4.0
r1882,myojo,La Ramen Spicy Lobster Hot Pot Flavour Big Bowl,Bowl,Singapore,4.75
r1881,myojo,Chicken Abalone Flavour,Pack,Singapore,3.5
r1880,myojo,Thai Tom Yam Flavour,Bowl,Singapore,3.75
r1879,myojo,Chicken Tanmen Flavour,Pack,Singapore,3.5
r1878,myojo,Extra Spicy Singapore Curry Big Bowl,Bowl,Singapore,5.0
r1877,myojo,La Ramen Spicy Mushroom Flavour,Pack,Singapore,4.5
r1876,myojo,Chicken Flavour,Pack,Singapore,3.75
r1875,sapporo ichiban,Tonkotsu Ramen Artificially Flavored Tonkotsu White Chicken Broth,Pack,United States,5.0
r1874,ibumie,Always Mi Goreng Perisa Thai Tom Yam,Pack,Malaysia,2.5
r1873,vedan,Wei Wei A Instant Noodles Chicken Flavor,Bowl,Taiwan,0.0
r1872,itsuki,Hakata Ossyoi,Pack,Japan,5.0
r1871,nissin,Cup Noodles Minced Pork Flavour,Cup,Thailand,3.75
r1870,asia gold,Instant Noodles With Beef Flavouring,Pack,Hungary,2.75
r1869,nissin,Soba Fried Noodles Chili,Pack,Germany,3.5
r1868,marutai,Kuroma-yu Tonkotsu Kumamoto Ramen,Bowl,Japan,4.0
r1867,yum yum,Premier Bowl Instant Noodles Stewed Pork Flavour,Bowl,Thailand,4.0
r1866,mykuali,Penang Spicy Prawn Soup Noodle,Pack,Malaysia,5.0
r1865,mama,Shrimp Tom Yum Flavour Cup Noodles,Cup,Myanmar,3.5
r1864,nissin,Raoh Ramen Noodle Soup Umami Tonkotsu Flavor,Pack,United States,5.0
r1863,baijia,Broad Noodle Pickled Vegetable Artificial Beef Flavor,Pack,China,0.0
r1862,ibumie,Always Mi Goreng Perisa Asli,Pack,Malaysia,3.75
r1861,conimex,Oriental Noodles Groene Curry,Cup,Netherlands,0.5
r1860,nissin,Cupo Noodle Pasta Style Vongole,Cup,Japan,2.75
r1859,mama,Instant Noodles chicken Green Curry Flavour,Pack,Cambodia,5.0
r1858,myojo,Wantan Men,Bowl,Japan,5.0
r1857,iburamen,Mi Goreng Bento Noodles In A Box Shallot Teriyaki Flavor,Tray,United States,3.25
r1856,indomie,Instant Cup Noodles Mi Goreng Fried Noodles,Cup,Indonesia,5.0
r1855,daraz,Negi Man Ramen,Pack,Japan,3.0
r1854,mama,Chinese Kitchen Chinese Style Instant Noodles,Pack,Myanmar,3.5
r1853,bonasia,Instant Noodles Shrimp Flavour,Pack,Hungary,3.5
r1852,myojo,Udon Japanese Style Precooked Noodles With Soup Hot & Spicy Flavor,Bowl,United States,3.25
r1851,fujiwara,Snow Crab Flavour Shio Ramen,Pack,Japan,3.5
r1850,nissin,Raoh Ramen Noodle Soup Umami Miso Flavor,Pack,United States,4.5
r1849,pama,Instant Rice Vermicelli Clear Soup Flavour,Pack,Malaysia,3.5
r1848,mykuali,Penang Red tom Yum Goong Noodle (New Version),Pack,Malaysia,5.0
r1847,conimex,Oriental Noodles Hot & Spicy,Pack,Netherlands,3.0
r1846,nissin,Chow Mein Savory Sauce And Restayrant Quality Noodles Roast Chicken Flavor ,Tray,United States,4.5
r1845,mama,Oriental Style Instant Noodles Shrimp Flavour,Pack,Bangladesh,3.25
r1844,7 eleven,Gold Sumire Ramen,Bowl,Japan,5.0
r1843,forest noodles,Sunbaked Noodles With Sesame Sauce,Pack,Taiwan,4.5
r1842,forest noodles,Purple Sweet Potato Noodles With Taiwanese Sauce,Pack,Taiwan,5.0
r1841,forest noodles,Sunbaked Noodles With Spicy Sauce,Pack,Taiwan,4.0
r1840,forest noodles,Sweet Potato Noodles With Sesame Paste Sauce,Pack,Taiwan,3.25
r1839,vit's,Taste Of Malaysia Penang White Curry Ramen,Pack,Malaysia,5.0
r1838,vit's,Taste Of Malaysia Penang Asam Laksa Fried Instant Noodle,Pack,Malaysia,4.5
r1837,vit's,Taste Of Malaysia Penang Hokkien Mee Ramen,Pack,Malaysia,5.0
r1836,vit's,Taste Of Malaysia Penang White Curry Fried Instant Noodle,Pack,Malaysia,5.0
r1835,vit's,Taste Of Malaysia Penang Asam Laksa Ramen,Pack,Malaysia,5.0
r1834,vit's,Taste Of Malaysia Penang Hokkien Mee Fried Instant Noodle,Pack,Malaysia,5.0
r1833,vit's,Instant Noodles With Chicken Flavour,Pack,Malaysia,3.75
r1832,yum yum,Instant Flat Shaped Noodles Boat Noodles Nam Tok Flavour,Pack,Thailand,3.5
r1831,kuriki,Plum Mayo Ramen,Pack,Japan,4.0
r1830,tseng noodles,Sichuan Pepper Flavor,Pack,Taiwan,4.75
r1829,tseng noodles,Hu Sesame Flavor,Pack,Taiwan,5.0
r1828,tseng noodles,Scallion With Sichuan Pepper  Flavor,Pack,Taiwan,5.0
r1827,nongshim,Zha Wang ((Jjawang) Noodles With Chajang Sauce,Pack,South Korea,5.0
r1826,mama,Instant Noodles Stewed Beef Flavour,Pack,Cambodia,3.5
r1825,sichuan baijia,Broad Noodle Chilli Oil Flavor,Pack,China,4.5
r1824,nongshim,Soon Veggie Noodle Soup,Cup,United States,5.0
r1823,mykuali,MeeKuali spicy Fried Noodle,Pack,Malaysia,4.0
r1822,mi sedaap,Mi Kuah Rasa Baso Spesial,Pack,Indonesia,3.5
r1821,myojo,Udon Japanese Style Pre-Cooked Noodles With Soup Beef Flavor,Bowl,United States,3.25
r1820,ten-in,Veggie King Buddha Jump Instant Noodles,Bowl,Taiwan,1.5
r1819,yum yum,Premier Bowl Instant Noodles Suki Flavour,Bowl,Thailand,5.0
r1818,sugakiya foods,Nara Tenri Shoyu Ramen,Bowl,Japan,4.5
r1817,hao way,Penang Vegetarian Prawn Instant Bowl Noodles,Bowl,Malaysia,4.0
r1816,vifon,Asian Style Instant Noodles Artificial Beef Flavor,Bowl,Vietnam,3.25
r1815,nakaya shouten,Hingya no Shio Ramen,Pack,Japan,4.0
r1814,koh thai,Island Of Flavours Tom Yum Instant Noodles Soup,Pack,Netherlands,3.0
r1813,nissin,Soba Fried Noodles Curry,Pack,Germany,4.25
r1812,master kong,Mushroom Instant Noodle,Bowl,China,4.25
r1811,conimex,Oriental Noodles Oosterse Groenten,Pack,Netherlands,3.5
r1810,mykuali,Penang White Curry Noodle (New Version),Pack,Malaysia,5.0
r1809,marutai,Nagahama Hakata Tonkotsu Ramen,Bowl,Japan,4.75
r1808,mama,Vegetarian Instant Cup Noodle Tofu & Shiitake Flavour,Cup,Thailand,3.5
r1807,wai wai,Tom Yum Goong Flavour Instant Noodle,Cup,Thailand,3.5
r1806,cintan,Mi Segera Mmm... Perisa Goreng Ala Indonesia,Pack,Malaysia,3.5
r1805,mama,Oriental Style Instant Noodles Tandoori Flavour,Pack,Bangladesh,4.0
r1804,thai chef,Oriental Style Instant Noodles Shrimp Creamy Tom Yum Flavour,Pack,Hungary,4.75
r1803,mama,Vegetarian Instant Noodles Tom Yum Flavour,Pack,Thailand,4.0
r1802,nissin,Cup Noodles Ramen Noodles Ramen Noodle Soup Beef Flavor (New Package) ,Cup,United States,3.5
r1801,baijia,Spicy Artificial Fei Chang Instant Vermicelli (New Recipe),Pack,China,3.75
r1800,crystal noodle,Soup All Natural Hot & Sour,Cup,United States,0.25
r1799,thai smile,Spring Onion Rice Noodle Soup Bowl,Bowl,United States,2.5
r1798,imee,Instant Noodles Vegetable Flavour,Pack,Netherlands,2.75
r1797,wai wai,Instant Rice Vermicelli Crab Flavour,Pack,Thailand,3.5
r1796,fujiwara,Salty Taste Chanko Noodle,Pack,Japan,4.75
r1795,azami,Kimchee Flavour Noodle Soup,Pack,Canada,0.0
r1794,vit's,Shallot Chicken Instant Noodles,Pack,Malaysia,3.0
r1793,cintan,Mi Segera Mmm... Perisa Asam Laksa,Pack,Malaysia,3.5
r1792,a1,Soup Spices Noodle Mee Rempahan Sup,Pack,Malaysia,3.5
r1791,vit's,Tom Yam Instant Noodles,Pack,Malaysia,4.25
r1790,super,Kimchi,Cup,Malaysia,4.5
r1789,cintan,Mi Segera Mmm... Perisa Ayam Cendawan,Pack,Malaysia,3.5
r1788,super,Curry Flavour Noodles,Cup,Malaysia,3.0
r1787,pama,Kua Teaw Segera,Pack,Malaysia,4.0
r1786,nissin,Chow Mein Premium Savory Sauce And Restaurant Quality Noodles Sriracha Flavor,Tray,United States,4.25
r1785,super,Instant Noodles Black Pepper Crab Mi Goreng,Cup,Malaysia,3.5
r1784,torishi,Hakata Tonkotsu Ramen,Pack,Japan,5.0
r1783,imee,Instant Noodles Creamy Tom Yum Shrimp Flavour,Pack,Netherlands,4.5
r1782,western family,Beef Flavour Instant Noodles,Pack,Canada,0.0
r1781,mykuali,Penang Hokkien Prawn Soup Rice Vermicelli (Bihun),Bowl,Malaysia,5.0
r1780,pulmuone,Non-Fried Noodle Blackbean Sauce Noodle With Squid,Pack,South Korea,4.5
r1779,chering chang,Instant Non-Fried Noodles Tomato Flavour,Pack,Taiwan,3.25
r1778,jml,Spicy King Spicy Chicken,Pack,China,5.0
r1777,jml,Supereme Bowl Noodles With Stewed Egg Spicy Flavour,Bowl,China,3.5
r1776,jml,Spicy King Bowl Noodle Spicy Chicken,Bowl,China,5.0
r1775,jml,Spicy King Bowl Noodle Spicy Beef,Bowl,China,4.25
r1774,jml,Spicy King Spicy Pork,Pack,China,5.0
r1773,jml,Supreme Bowl Noodles With Stewed Egg Sour Beans With Pork Flavour,Bowl,China,4.0
r1772,jml,Spicy King Spicy Beef,Pack,China,5.0
r1771,jml,Supreme Bowl Noodles With Stewed Egg Braised Beef Flavour,Bowl,China,3.5
r1770,jml,Spicy King Bowl Noodle Spicy Pork,Bowl,China,4.5
r1769,mamee,Chef Lontong Flavour,Pack,Malaysia,5.0
r1768,new touch,Negi Miso No Ippin Ramen,Bowl,Japan,5.0
r1767,mama,Instant Noodles Shrimp Tom Yum Flavour,Pack,Cambodia,4.0
r1766,paldo,Bulnak Boeummyun King Noodle,Bowl,South Korea,3.5
r1765,nissin,Cup Noodles Ramen Noodles With Shrimp (New Package) ,Cup,United States,3.5
r1764,pirkka,Nuudeli Tom Yum Katkarapu,Pack,Finland,3.75
r1763,ishimaru,Tuna Flavor Ramen,Pack,Japan,4.5
r1762,mom's dry noodle,Sesame & Pepper,Pack,Taiwan,4.0
r1761,authentically asian,Natural Quality Foods Pad Thai Noodle Bowl,Bowl,United States,1.0
r1760,new touch,Homestyle Tonjiru,Bowl,Japan,4.5
r1759,nissin,Cup Noodles Moo Manao Flavour,Cup,Thailand,4.0
r1758,vit's,Duck Instant Noodles,Pack,Malaysia,3.5
r1757,imee,Instant Noodles Beef Flavour,Pack,Netherlands,3.25
r1756,a-sha dry noodle,Veggie Noodle Carrot Noodle With Original Sauce,Pack,Taiwan,4.25
r1755,mama,Oriental Style Instant Noodles Hot & Spicy Flavour,Pack,Bangladesh,4.0
r1754,paldo,King Bowl Super Spicy Pan Stirfried Noodle,Bowl,South Korea,5.0
r1753,thai smile,Garlic Rice Noodle Soup Bowl,Bowl,United States,3.5
r1752,kuriki,Mayo Ramen,Pack,Japan,4.75
r1751,mom's dry noodle,Spicy & Sour Flavor,Pack,Taiwan,5.0
r1750,mi sedaap,Instant Cup Mi Kuah Rasa Soto,Cup,Indonesia,5.0
r1749,yum yum,Jumbo Instant Noodles Tom Yum Kung Creamy Flavour,Pack,Thailand,5.0
r1748,azami,Chili Chicken Flavour Noodle Soup,Cup,Canada,3.0
r1747,vit's,Curry Instant Noodles,Pack,Malaysia,3.5
r1746,marutai,Ramen Shoyu Taste,Bowl,Japan,4.25
r1745,unox,Good Noodles Kerrie,Pack,Netherlands,3.5
r1744,a-sha dry noodle,Veggie Noodle Baby Grass Noodle With Toona Sauce,Pack,Taiwan,5.0
r1743,mama,Rangers Snack Noodles Shrimp Tom Yum Flavour,Pack,Myanmar,4.5
r1742,aroi,Curry Me! Penang White Curry Stir-fry Noodle,Pack,Malaysia,4.5
r1741,myojo,Udon Japanese Style Pre-Cooked Noodles With Soup Chicken Flavor,Bowl,United States,2.5
r1740,master kong,Braised Beef Noodle,Pack,China,4.25
r1739,nissin,Raoh Tanrei Koku Shio Ramen,Bowl,Japan,4.5
r1738,little cook,Instant Noodles Shrimp Tom Yum Flavour,Cup,Thailand,4.25
r1737,mi sedaap,Instant Cup Mi Goreng,Cup,Indonesia,3.75
r1736,mamee,Monster Snek Mi Pedas,Pack,Malaysia,5.0
r1735,master kong,Tomato Sauce Instant Noodle,Bowl,China,4.0
r1734,koka,Laksa Singapura,Pack,Singapore,4.25
r1733,bonasia,Instant Noodles Beef Flavour,Pack,Germany,3.75
r1732,super,Seafood Flavour Noodles,Cup,Malaysia,3.25
r1731,mama,Instant Noodles Creamy Shrimp Tom Yum Flavour,Pack,Cambodia,5.0
r1730,wu-mu,BBQ Pork Flavor Chow Mein,Pack,Taiwan,4.5
r1729,vedan,Zan Vegetarian Instant Noodle Series Shiitake Mushroom Flavour,Cup,Taiwan,2.75
r1728,yamadai,Tenobe Somen,Bowl,Japan,3.25
r1727,wei lih,Jah Jan Men,Bowl,Taiwan,5.0
r1726,vina acecook,Oh! Ricey Pho Ga,Bowl,Vietnam,3.0
r1725,a-sha dry noodle,Veggie Noodle Black Sesame Noodle,Pack,Taiwan,3.25
r1724,pirkka,Nuudeli Liha Nudlar Kott,Pack,Finland,3.5
r1723,baixiang,Artificial Beef Instant Noodles With Soup Base,Pack,China,3.75
r1722,carjen,Otentiq Cheezy Curry Instant Noodles,Pack,Malaysia,4.5
r1721,salam mie,Mi Goreng Dengan Abon,Pack,Indonesia,4.25
r1720,mamee,Chef Lontong Flavour,Cup,Malaysia,5.0
r1719,wai wai,Grilled Pork Flavour Instant Noodles,Bowl,Thailand,2.5
r1718,vina acecook,Hao Hao Sate Onion Flavour,Cup,Vietnam,2.5
r1717,lee fah mee,Sarawak White Laksa Instant Noodle,Pack,Malaysia,4.0
r1716,mama,Instant Noodles Egg Protein Noodles,Pack,Myanmar,3.5
r1715,yum yum,Instant Noodles Minced Pork Flavor,Pack,Thailand,3.75
r1714,master kong,Sichuan Hot Spicy Fish,Pack,China,3.75
r1713,carjen,Otentiq Cheezy Mushroom Instant Noodles,Pack,Malaysia,5.0
r1712,sakurai foods,Organic Miso Ramen,Pack,Japan,4.5
r1711,hao way,Vegetarian Penang Laksa,Pack,Malaysia,4.0
r1710,chering chang,Instant Non-Fried Noodles Vegetable Curry Flavor,Pack,Taiwan,5.0
r1709,asia gold,Instant Noodles With Shrimp Flavouring,Pack,Hungary,4.0
r1708,the kitchen food,Sibu Instant Kampua Original,Pack,Malaysia,4.0
r1707,azami,Hot & Spicy Flavour Noodle Soup,Bowl,Canada,3.5
r1706,maggi,Hot Cup Goreng Perencah Cili Fiesta,Cup,Malaysia,4.75
r1705,premiere,Gold Bihun Kari Heritage Instant Rice Vermicelli,Pack,Malaysia,4.5
r1704,baixiang,Sour & Spicy Flavour,Pack,China,3.75
r1703,7 select,Super Tom Yum Shrimp,Cup,Thailand,3.5
r1702,samyang foods,Seafood Noodle,Cup,Japan,2.75
r1701,sakurai foods,Organic Shoyu Ramen,Pack,Japan,4.25
r1700,a-sha dry noodle,Hakka Flat Noodle With Za Jiang Sauce,Pack,Taiwan,4.0
r1699,vit's,Mi goreng Pedas Chewy & springy,Pack,Malaysia,3.5
r1698,maruchan,Instant Lunch Chicken Tortilla Flavor Ramen Noodles With Vegetables,Cup,United States,4.0
r1697,the kitchen food,Instant Kampua Dark Soy Sauce,Pack,Malaysia,5.0
r1696,mama,Cup Yentafo Tom Yum Mohfai,Cup,Thailand,5.0
r1695,mama,Cup Shrimp Creamy Tom Yum,Cup,Thailand,5.0
r1694,mama,Instant Rice Vermicelli Bihun Goreng Original Flavour,Pack,Thailand,4.75
r1693,mama,Instant Noodles coconut Milk Flavour,Cup,Myanmar,5.0
r1692,mama,Oriental Style Instant Noodles Chicken Flavour,Pack,Bangladesh,3.25
r1691,mama,Instant Cup Noodles Minced Prok Flavor,Cup,Thailand,3.5
r1690,wugudaochang,Sour Bamboo Shoot & Beef If Hot Pot Flavor Noodles,Bowl,China,4.0
r1689,wugudaochang,Tomato Beef Brisket Flavor Purple Potato Noodle,Pack,China,5.0
r1688,wugudaochang,Sea Tangle & Sparerins Flavor Noodles,Bowl,China,3.75
r1687,wugudaochang,Chef's Grains Millet Noodle,Pack,China,3.75
r1686,wugudaochang,Chef's Grains Buckwheat Noodle,Pack,China,3.5
r1685,wugudaochang,Chef's Grains Pea Noodle,Pack,China,4.0
r1684,wugudaochang,Sichuan Pepper & Chicken Flavor Noodle,Bowl,China,4.5
r1683,wugudaochang,Sour Soup & Minced Meat Flavor Chef's Grain Naked Oat Noodles,Pack,China,5.0
r1682,wugudaochang,Sour Bamboo Shoot & Beef If Hot Pot Flavor Noodles,Pack,China,4.0
r1681,wugudaochang,Sea Tangle & Sparerins Flavor Noodles,Bowl,China,3.75
r1680,aroi,Curry Me! Penang White Curry Soup Noodle,Pack,Malaysia,4.5
r1679,ten-in,Veggie World Vegetarian Braised Beef Instant Noodles,Bowl,Taiwan,3.5
r1678,nongshim,Shin Black Spicy Po-Au-Feu Flavor (Mew Edition),Pack,United States,5.0
r1677,paldo,Raobokki Noodle (Export Version),Pack,South Korea,5.0
r1676,a1,Emporer Herbs Chicken Noodle,Pack,Malaysia,4.25
r1675,baixiang,Sauerkraut Flavor,Pack,China,4.5
r1674,emart,Dare You! Habanero Ramen (New Edition),Cup,South Korea,3.5
r1673,lishan food manufacturing,Black Cock Brand Vegetarian Chicken Noodle,Pack,Taiwan,3.5
r1672,azami,Chili Seafood Flavor Noodle Soup,Cup,Canada,3.25
r1671,ah lai,Penang Favourite White Curry Rice Vermicelli,Pack,Malaysia,5.0
r1670,tropicana slim,Less Fat Noodles Grilled Chicken,Pack,Indonesia,3.75
r1669,a-one,Mi Ly Instant Noodles Mi Chay Vegetarian Flavor,Cup,Vietnam,1.25
r1668,mama,Cup Rice Vermicelli With Clear Soup,Cup,Thailand,3.5
r1667,deshome,Aloe Thin Noodles With Camelia Oil Vegetable Sauce Flavor,Pack,Taiwan,5.0
r1666,vifon,Curry Instant Noodle With Chicken,Cup,Vietnam,3.0
r1665,paldo vina,Koreno Premium Mushroom Flavor,Pack,Vietnam,1.5
r1664,mamee,Oriental Noodles Prawn Flavor,Pack,Malaysia,2.0
r1663,vina acecook,King Chef Authentic Kimchi Flavour,Pack,Vietnam,4.0
r1662,mama,Non-Fried Instant Noodles Ramen Tonkotsu Flavor,Pack,Thailand,5.0
r1661,chencun,Senior Food Rice Noodle Fragrant Peppery Beef,Cup,China,3.75
r1660,sau tao,Ho Fan Wonton Soup Flavored,Pack,Hong Kong,3.0
r1659,united,Xi Gon Satay Onion Flavor,Pack,Vietnam,2.75
r1658,choripdong,Hurricane Rice Cake (Topokki),Bowl,South Korea,5.0
r1657,shan,Shoop Instant Noodles Bombay Biryani Flavour,Pack,Pakistan,2.75
r1656,mama,JokCup Instant Porridge Soup Seafood Flavour,Cup,Thailand,3.5
r1655,baijia,Artificial Pickled Vegetable Beef Flavor,Pack,China,3.0
r1654,myori,Malaysia Penang White Curry Noodle Super Spicy,Pack,Malaysia,5.0
r1653,myori,Malaysia Penang Green Curry Rice Vermicelli,Pack,Malaysia,5.0
